     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       128,        64,         0,   0.433,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       128,        67,         0,   0.432,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        29,         0,   0.576,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
    256000,       421,         0,    32.2,pymatching,ed2ce62d094e2002b9c927e6e9cb3e2e9768ccddf538a619523e6cfa7d672209,"{""d"":11,""k"":33,""p"":0.003}",
       128,        69,         0,   0.437,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        27,         0,   0.592,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       128,        66,         0,   0.464,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       128,        71,         0,   0.444,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        25,         0,   0.618,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       128,        64,         0,   0.461,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        32,         0,   0.630,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       128,        71,         0,   0.462,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        38,         0,   0.596,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       128,        59,         0,   0.454,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       128,        72,         0,   0.444,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        31,         0,   0.596,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
        64,        40,         0,   0.575,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
