     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,       161,         0,   0.037,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       159,         0,   0.050,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       187,         0,   0.063,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       159,         0,   0.050,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       191,         0,   0.064,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      3072,       464,         0,   0.100,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      3072,       479,         0,   0.105,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      4096,       624,         0,   0.156,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
      4096,       646,         0,   0.141,pymatching,6687da72d08dc01de03da49935f6e33493e06c7be668b89b1a86a2d5d2876b04,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.09999999999999999}",
       273,        33,         0,   0.032,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       116,         0,   0.092,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       114,         0,   0.086,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       115,         0,   0.083,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
