     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2048,         0,         0,   0.189,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
    591872,         9,         0,    32.1,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      3072,         0,         0,   0.282,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
      4096,         0,         0,   0.377,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
      5120,         0,         0,   0.470,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
      6144,         0,         0,   0.567,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
      9216,         0,         0,   0.845,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
     12288,         0,         0,    1.14,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
     17408,         0,         0,    1.61,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
    387072,        35,         0,    11.7,pymatching,9b83d8339810ca9855998fd12c91b0e32f78fb994f87026d5070a3fd16ff8393,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.003727593720314938}",
     23552,         0,         0,    2.20,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
    153600,         1,         0,    8.37,pymatching,9920e004e575880b3fae07266af382709b507952bf82c11a81257e9d507275b9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.003727593720314938}",
     33792,         0,         0,    3.10,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
     47104,         0,         0,    4.33,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
    495023,         0,         0,    44.0,pymatching,e5e21a47c7533ac0e2b58c8ee26bf0c44d99b6d74ffe8cc931b4af34a120a244,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.001}",
      7441,       119,         0,   0.009,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
     11264,       173,         0,   0.013,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
     16384,       240,         0,   0.020,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
     22528,       324,         0,   0.027,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
     30720,       418,         0,   0.038,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
     44032,       697,         0,   0.052,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
     61440,       937,         0,   0.073,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
      6144,       104,         0,   0.007,pymatching,53392f79dd4d6bb442cec0a37bbbd6ea462551608fe2cccdf391e388baac9354,"{""d"":3,""k"":9,""p"":0.001,""p_bell"":0.005179474679231213}",
      2321,         3,         0,   0.014,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
