     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,       131,         0,   0.360,pymatching,6f1aa014bf737df610e0175101ffee972d758d4a2f70e4d3adee0c14fb907206,"{""d"":9,""k"":27,""p"":0.09,""p_bell"":0.01}",
       896,       434,         0,    2.48,pymatching,3ec6079ec4af69be6f320ba3ff00e76c9d3e45256bb18f9306245d3647cbebe1,"{""d"":11,""k"":33,""p"":0.07,""p_bell"":0.01}",
      1024,       495,         0,   0.173,pymatching,c2c624d62e644d1b1adf3cec0b2b900e4a50f700bc17396e52586386f58910f6,"{""d"":5,""k"":15,""p"":0.1,""p_bell"":0.01}",
      1024,       542,         0,   0.599,pymatching,8b9f6058626d977d94e487d41c4fd11f1417434b65c5bb20a3e7a84708a957fd,"{""d"":7,""k"":21,""p"":0.1,""p_bell"":0.01}",
       128,        75,         0,   0.380,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
      1024,       512,         0,   0.171,pymatching,c2c624d62e644d1b1adf3cec0b2b900e4a50f700bc17396e52586386f58910f6,"{""d"":5,""k"":15,""p"":0.1,""p_bell"":0.01}",
       256,       131,         0,   0.349,pymatching,6f1aa014bf737df610e0175101ffee972d758d4a2f70e4d3adee0c14fb907206,"{""d"":9,""k"":27,""p"":0.09,""p_bell"":0.01}",
      1024,       538,         0,   0.171,pymatching,c2c624d62e644d1b1adf3cec0b2b900e4a50f700bc17396e52586386f58910f6,"{""d"":5,""k"":15,""p"":0.1,""p_bell"":0.01}",
        17,        11,         0,   0.044,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
       128,        65,         0,   0.383,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
      1024,       528,         0,   0.592,pymatching,8b9f6058626d977d94e487d41c4fd11f1417434b65c5bb20a3e7a84708a957fd,"{""d"":7,""k"":21,""p"":0.1,""p_bell"":0.01}",
       128,        62,         0,   0.173,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
       128,        59,         0,   0.357,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
       512,       263,         0,   0.708,pymatching,6f1aa014bf737df610e0175101ffee972d758d4a2f70e4d3adee0c14fb907206,"{""d"":9,""k"":27,""p"":0.09,""p_bell"":0.01}",
